鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態
北屯區,房地(土地+建物)+車位,昌平段421~450地號,28.21,住,,,10610,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,164.86,4,2,2,有,無,21320000,162513,坡道平面,50.9,2800000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.92,住,,,10612,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,136.7,0,0,1,無,無,28880000,301632,坡道平面,50.9,3000000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,26.3,住,,,10611,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,138.01,0,0,1,無,無,30250000,315119,坡道平面,50.9,2800000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.54,住,,,10611,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,135,0,0,1,無,無,30050000,324019,坡道平面,50.9,2800000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.16,住,,,10611,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,130.21,0,0,1,無,無,28700000,326567,坡道平面,50.9,2800000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.92,住,,,10611,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,136.41,0,0,1,無,無,30900000,330955,坡道平面,50.9,2600000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.54,住,,,10610,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,133.61,0,0,1,無,無,31000000,340950,坡道平面,50.9,2800000,,2(資料揭露)
北屯區,房地(土地+建物)+車位,昌平段421~450地號,25.54,住,,,10611,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,0,133.64,0,0,1,無,無,31500000,346870,坡道平面,50.9,2800000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,99.92,住,,,10605,全,4,透天厝,住家用,鋼筋混凝土造,,0,215.54,4,2,5,有,無,10500000,48715,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,74.92,住,,,10605,全,4,透天厝,住家用,鋼筋混凝土造,,0,160.02,4,2,5,有,無,8080000,50494,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.31,住,,,10605,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.22,4,2,5,有,無,8200000,50862,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,73.77,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,157.26,4,2,5,有,無,8100000,51507,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.54,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.95,4,2,5,有,無,8500000,52485,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,73.61,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,157.26,4,2,5,有,無,8260000,52524,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,83.79,住,,,10605,全,4,透天厝,住家用,鋼筋混凝土造,,0,159.44,4,2,5,有,無,8380000,52559,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,79.61,住,,,10606,全,4,透天厝,住家用,鋼筋混凝土造,,0,162.02,4,2,5,有,無,8550000,52771,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.35,住,,,10605,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.22,4,2,5,有,無,8520000,52847,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,87.98,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,173.12,4,2,5,有,無,9200000,53142,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),豐圳段451~480地號,20.81,住,,,10609,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.28,3,2,2,有,無,6520000,53320,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8120000,53330,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,74.69,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8120000,53330,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8120000,53330,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.75,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8120000,53330,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.33,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.22,4,2,5,有,無,8660000,53715,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,76.12,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.95,4,2,5,有,無,8700000,53720,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,102.74,住,,,10606,全,4,透天厝,住家用,鋼筋混凝土造,,0,218.22,4,2,5,有,無,11750000,53845,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,77.8,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8220000,53987,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.39,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.22,4,2,5,有,無,8750000,54274,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,70.55,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8300000,54512,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.77,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.95,4,2,5,有,無,8830000,54523,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8350000,54840,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,108.47,住,,,10607,全,4,透天厝,住家用,鋼筋混凝土造,,0,220.56,4,2,5,有,無,12100000,54860,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,73.93,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,157.26,4,2,5,有,無,8700000,55322,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8450000,55497,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8500000,55826,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8500000,55826,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,73.98,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8550000,56154,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.7,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.95,4,2,5,有,無,9200000,56808,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8700000,57139,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,69.81,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,8700000,57139,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.56,住,,,10606,全,4,透天厝,住家用,鋼筋混凝土造,,0,159.44,4,2,5,有,無,9180000,57577,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,80.03,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,161.22,4,2,5,有,無,9360000,58057,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10608,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8500000,58311,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10608,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8400000,58311,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.56,住,,,10611,全,4,透天厝,住家用,鋼筋混凝土造,,0,159.44,4,2,5,有,無,9300000,58329,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10609,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.29,4,2,2,有,無,8390000,58337,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,8530000,58908,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8550000,59110,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8650000,59510,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,75.64,住,,,10609,全,4,透天厝,住家用,鋼筋混凝土造,,0,174.41,4,2,5,有,無,10380000,59515,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10605,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8630000,60337,坡道平面,31.26,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8850000,61507,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,8900000,62112,坡道平面,31.26,1200000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,92.01,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,183.07,4,2,5,有,無,11380000,62162,,0,0,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,104.36,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,152.26,4,2,5,有,無,9500000,62393,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,9000000,62660,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10607,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,9000000,62660,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10606,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7050000,62666,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10606,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.23,4,2,2,有,無,9030000,62944,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,145.56,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,220.56,4,2,5,有,無,13980000,63384,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10609,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7840000,64247,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10605,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7900000,64343,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10609,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7800000,64343,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10608,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7800000,64343,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7350000,64577,坡道平面,28.9,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7230000,64630,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10609,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,9200000,64655,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7340000,64720,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10606,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7900000,64823,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10605,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7950000,64823,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,64,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,127.44,4,2,5,有,無,8280000,64972,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10608,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,121.43,3,2,2,有,無,7100000,65106,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8000000,65303,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8000000,65303,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10609,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7300000,65353,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7400000,65353,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10607,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,9320000,65613,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7380000,65669,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7280000,65702,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7280000,65702,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7280000,65702,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8000000,65783,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10609,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,7950000,65783,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10606,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7300000,65852,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10606,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7270000,66041,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10608,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,155.32,4,2,2,有,無,9380000,66092,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10607,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7450000,66139,坡道平面,28.9,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8100000,66263,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8000000,66263,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10605,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8090000,66647,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10606,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8100000,66743,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7290000,66796,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7400000,66914,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7460000,67021,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10609,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7410000,67095,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10609,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7360000,67095,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7400000,67444,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7500000,67446,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7450000,67446,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物),萬年段541~570地號,98,住,,,10608,全,4,透天厝,住家用,鋼筋混凝土造,,0,173.03,4,2,5,有,無,11700000,67618,,0,0,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10608,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7580000,67777,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10606,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7580000,67777,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7450000,67983,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10607,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8180000,67992,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7440000,68116,坡道平面,28.9,1050000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7430000,68307,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,122.71,3,2,2,有,無,7450000,68523,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10605,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,123.34,3,2,2,有,無,7500000,68596,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,26.94,住,,,10609,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,153.2,4,2,2,有,無,9600000,68610,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10608,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,120.8,3,2,2,有,無,7350000,68863,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.07,住,,,10607,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.19,3,2,2,有,無,7590000,68933,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10608,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8300000,69144,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10607,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8350000,69144,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10609,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8300000,69144,坡道平面,30.04,1100000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10605,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8410000,69240,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.67,住,,,10609,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,134.17,3,2,2,有,無,8420000,69336,坡道平面,30.04,1200000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,21.34,住,,,10606,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,124.91,3,2,2,有,無,7740000,69463,坡道平面,30.04,1150000,,2(資料揭露)
豐原區,房地(土地+建物)+車位,豐圳段451~480地號,22.94,住,,,10609,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,0,132.14,3,2,2,有,無,8200000,69540,坡道平面,30.04,1100000,,2(資料揭露)
